Platinum_Vol.,Platinum_Price_MA_50,Platinum_Price_EMA_12,Platinum_Price_Volatility_30,Platinum_Price_Lag_7,Platinum_Price_Lag_30,Platinum_Price_BB_Upper,Platinum_Price_BB_Lower,Platinum_Price_RSI_14,Platinum_Price_ROC_10,Natural_Gas_Price,Crude_oil_Price,Copper_Price,Bitcoin_Price,Ethereum_Price,S&P_500_Price,Nasdaq_100_Price,Apple_Price,Tesla_Price,Microsoft_Price,Silver_Price,Google_Price,Nvidia_Price,Berkshire_Price,Netflix_Price,Amazon_Price,Meta_Price,Gold_Price
0.0,934.643,964.1079046874759,0.014121198151927963,945.0,983.0,1002.2638836204248,883.9611163795751,73.91920623671153,5.742237345810297,2.618,75.75,3.8295,29866.8,1897.58,4554.98,15841.35,193.73,293.34,359.49,25.256,123.76,474.94,524750.0,474.8,132.83,312.05,1980.8
0.0,936.1089999999999,967.7066885817103,0.01392391179849917,972.0,969.1,1006.876250680848,887.4187493191521,70.1502732240437,3.0148132693511354,2.504,74.15,3.844,30139.7,1911.24,4522.79,15713.28,193.99,290.38,345.73,25.018,124.65,464.61,523500.0,450.05,133.56,310.62,1956.4
0.0,937.323,970.2595057229856,0.013095270745654981,976.6,945.1,1010.4986689454961,890.7663310545038,71.86843946815954,4.30221468687082,2.53,75.42,3.933,30317.4,1938.05,4505.42,15565.6,190.69,281.38,345.24,25.194,125.42,454.69,517408.0,441.91,134.68,308.87,1964.4
0.0,938.309,972.2811202271416,0.013038091359827106,969.5,939.9,1013.1400482778904,894.9849517221096,69.60059171597632,4.063492063492058,2.534,76.89,3.94,31466.1,2004.77,4510.04,15571.98,190.54,277.9,342.66,24.949,124.54,459.77,521833.0,450.38,134.3,313.41,1963.8
0.0,938.9490000000001,969.8686401921968,0.014020305972514538,972.2,935.1,1008.7921921985585,905.7228078014416,55.32894736842107,-1.5843621399176944,2.597,75.75,3.853,30387.3,1871.86,4472.16,15307.23,189.77,271.99,337.2,24.31,118.93,439.02,525400.0,444.05,130.8,309.34,1961.7
0.0,938.7509999999999,964.1042340087819,0.014551007548999377,964.1,921.4,1005.4588898518417,911.8511101481585,41.70886075949365,-4.525906205201724,2.731,74.83,3.766,30623.3,1878.33,4439.26,15119.06,188.08,269.79,332.47,23.281,117.14,424.05,521385.0,440.21,128.78,298.29,1937.1
0.0,938.4789999999999,959.5958903151231,0.01436332491774048,984.8,910.4,1004.8480234002362,913.2519765997637,46.941580756013714,-3.5791645177926767,2.669,72.99,3.7845,30415.3,1880.42,4409.53,15045.64,188.61,269.61,331.83,23.345,116.45,421.8,517136.0,441.71,127.13,294.1,1931.0
0.0,938.0830000000001,953.273445651258,0.014708053428295325,994.4,916.25,1005.942937515161,911.1570624848389,41.74454828660436,-5.523554824110266,2.582,73.86,3.782,30346.4,1870.92,4398.95,15036.85,190.68,274.43,337.22,23.289,119.48,425.03,521620.0,438.1,129.78,290.53,1932.5
0.0,937.687,946.5698386279876,0.01444538083456105,987.5,900.15,1007.5696320415913,908.3203679584088,28.109627547434997,-5.642568198319675,2.609,71.8,3.7345,29913.1,1848.36,4411.59,15089.45,191.81,276.54,341.27,22.89,120.11,421.03,519800.0,438.84,128.36,291.99,1915.4
0.0,937.965,943.2514019159894,0.014609637173382761,984.3,891.3,1007.9846882999911,907.3653117000088,33.13725490196076,-6.072298943948007,2.657,71.79,3.7685,30512.8,1910.43,4446.82,15203.78,191.33,282.48,338.15,23.402,121.75,423.17,521000.0,445.9,130.38,294.37,1927.1
0.0,938.1809999999999,939.0588785442986,0.014748947298427323,983.4,892.2,1009.6303197600083,903.279680239992,32.73079406068429,-7.884151246983107,2.709,69.79,3.794,31151.3,1955.56,4455.59,15208.69,192.46,279.82,337.99,23.112,119.9,424.13,519460.0,441.44,130.22,286.02,1929.5
0.0,938.1890000000001,935.0805895374834,0.014474218046208659,956.6,906.8,1010.7433173649821,897.6266826350176,30.967741935483843,-7.524050632911383,2.798,70.64,3.7595,30472.9,1933.8,4450.38,15179.21,193.97,261.77,340.54,22.81,119.7,423.02,517810.0,440.49,130.36,286.98,1929.4
0.0,938.279,930.7297296086398,0.014447376191323505,932.4,914.6,1012.6232402300321,892.0567597699682,31.311154598825794,-7.873615767550546,2.701,69.86,3.699,30445.7,1851.92,4396.44,14939.95,189.59,257.5,335.05,22.591,119.1,408.22,512260.0,428.24,127.9,281.53,1917.9
0.0,938.877,929.8020788996182,0.014898724805172127,934.8,914.8,1012.8003994443491,889.849600555651,30.03322259136216,-5.969086841570059,2.603,69.56,3.7425,30078.6,1827.95,4376.86,14964.58,189.25,256.24,335.85,22.868,120.18,411.17,506650.0,429.84,129.04,285.29,1913.4
0.0,939.365,930.4479129150616,0.014243928070575382,918.5,892.7,1010.5578449922157,888.2921550077842,29.893475366178436,-2.3625339744929974,2.763,67.7,3.7885,30689.1,1889.51,4378.41,14945.91,188.06,250.21,334.57,22.939,118.33,418.76,510580.0,417.08,129.18,287.05,1915.1
0.0,939.7170000000001,930.8251570819751,0.014082465486443095,909.7,904.45,1007.3993113062497,887.0806886937503,31.09418282548475,0.053625053625050434,2.791,69.37,3.8045,30267.0,1859.0,4328.82,14689.02,185.27,241.05,328.6,22.805,118.34,406.32,507000.0,415.94,127.33,278.47,1925.1
20910.0,939.5210000000001,929.7289790693636,0.01348113150343737,925.0,926.9,1005.0283173077149,884.8716826922852,29.853723404255334,-1.1874197689345167,2.729,69.16,3.8155,30679.4,1891.97,4348.33,14891.48,186.68,256.6,335.02,22.328,122.34,422.09,510000.0,424.02,129.33,288.73,1921.0
22354.0,938.677,929.2322130586923,0.013489089157440277,916.0,928.5,1001.84907591663,883.4809240833699,31.319763624425462,0.8709853021230174,2.608,69.51,3.9005,29890.5,1872.32,4381.89,15042.32,187.0,264.61,339.71,22.436,123.15,430.25,511480.0,422.48,130.15,284.88,1915.0
22354.0,938.169,932.2734110496627,0.014118114150654969,913.2,921.8,1000.3229726038765,883.4970273961237,47.43243243243242,4.320105529295359,2.597,72.53,3.9105,29996.9,1889.87,4365.69,14867.45,183.96,259.46,333.56,22.774,120.55,430.45,515515.0,424.45,124.83,281.64,1936.1
22354.0,937.863,937.7698093497146,0.014464594494536616,906.8,930.4,997.3295152185988,884.8104847814013,62.46498599439778,4.648648648648646,2.492,70.5,3.8935,28307.7,1791.61,4388.71,15070.15,185.01,274.45,338.05,23.193,123.1,438.08,515000.0,434.7,125.78,284.33,1938.9
21280.0,937.9490000000001,945.3898386805276,0.014763135240183389,924.7,940.4,995.6311763149328,885.7988236850671,66.4370695053225,7.78384279475981,2.632,71.78,3.8985,26341.3,1717.92,4409.59,15083.92,184.92,260.54,342.33,24.076,123.53,426.92,514000.0,431.96,125.49,281.0,1962.2
22354.0,938.405,952.5452481142927,0.014397454562173643,934.0,958.6,996.6694937132638,885.2005062867363,74.7972972972973,8.618046430135774,2.533,70.62,3.904,25591.3,1666.96,4425.84,15185.48,186.01,255.9,348.1,23.891,125.09,426.53,516391.0,445.27,127.11,281.83,1961.8
21210.0,939.1029999999998,956.7690560967092,0.014268894847562625,932.9,943.7,995.779225528422,885.6607744715781,73.26273990734613,8.072342302602564,2.342,68.27,3.87,25129.5,1650.96,4372.59,15005.69,183.95,256.79,337.34,24.105,123.67,429.97,510000.0,440.86,126.42,273.35,1968.9
21770.0,939.943,960.6353551587539,0.014269290401945946,923.7,945.0,995.4629945484686,885.8270054515311,70.66085693536674,6.18578998594137,2.34,69.42,3.831,25929.4,1739.6,4369.01,14900.85,183.31,258.71,334.29,23.822,123.83,410.22,513656.0,435.73,126.66,271.32,1958.6
21400.0,941.1469999999999,965.9683774420225,0.013529437329270427,926.5,972.0,1002.2837105432462,882.8762894567536,77.90288529204786,6.563169164882221,2.266,67.12,3.752,25906.8,1742.6,4338.93,14784.3,183.79,249.83,331.85,24.059,123.64,394.82,509004.0,423.97,126.57,271.05,1969.7
19190.0,942.975,973.1732424509421,0.013855159835906407,949.0,976.6,1013.7769697378354,879.4230302621646,81.76020408163264,8.564690749276437,2.254,70.17,3.789,26479.3,1840.41,4298.86,14528.36,180.96,244.4,326.79,24.41,122.23,387.7,510840.0,420.02,123.43,264.95,1977.2
17340.0,945.045,979.4388974584895,0.013760459414291206,968.0,969.5,1023.8428240766833,877.2671759233166,85.34653465346538,9.765075240879062,2.352,71.29,3.795,26501.1,1845.68,4293.93,14484.54,180.57,234.86,325.26,24.348,122.14,385.1,512514.0,409.37,124.25,264.58,1978.6
21210.0,947.212,986.3867593879527,0.013856570819148128,987.3,972.2,1034.5399352473455,877.1800647526546,84.61538461538464,10.58823529411763,2.329,72.53,3.756,26342.5,1832.1,4267.52,14303.29,177.82,224.57,323.38,23.529,122.5,374.75,511795.0,399.77,121.23,263.6,1958.4
16300.0,949.9830000000001,994.4349502513446,0.013884170516009927,991.9,964.1,1046.044791863485,878.5752081365146,85.11066398390346,9.45205479452056,2.262,71.74,3.7685,27230.2,1884.17,4283.85,14558.09,179.21,221.31,333.68,23.67,127.31,386.54,508200.0,399.29,126.61,271.12,1981.5
22354.0,952.885,1000.8911117511377,0.01343924976379402,980.0,984.8,1055.8769999488625,879.8830000511372,84.43113772455098,7.0661157024793475,2.245,72.15,3.768,25747.4,1811.2,4273.79,14556.5,179.58,217.61,335.94,23.635,126.01,391.71,498927.0,403.54,125.3,271.39,1974.3
15900.0,955.1110000000001,1001.2924791740396,0.014670785472638857,981.9,994.4,1058.0649853102627,886.4450146897371,72.9310344827586,1.6408386508659945,2.172,71.74,3.7275,27244.7,1907.1,4282.37,14546.64,180.95,213.97,335.4,23.747,124.67,393.27,503000.0,400.47,124.25,272.61,1969.6
18930.0,957.177,1002.6474823780335,0.014644895278212193,995.3,987.5,1059.7548944645598,894.4451055354403,73.5095613048369,1.8348623853211121,2.158,70.1,3.711,26819.0,1861.77,4221.02,14441.51,180.09,207.52,332.58,23.987,123.72,397.7,492000.0,403.13,122.77,272.61,1995.5
22354.0,958.865,1002.0863312429515,0.01478731675761489,1012.8,984.3,1057.8866340746786,905.533365925321,65.02403846153845,1.9387755102040716,2.266,68.09,3.637,27216.1,1873.63,4179.83,14254.09,177.25,203.93,328.39,23.587,122.87,378.34,488024.0,395.23,120.58,264.72,1982.1
21630.0,961.0070000000001,1005.1345879748051,0.015333468364656615,1013.9,983.4,1059.7768187793297,913.3631812206704,65.8250146799765,4.073734596191048,2.327,69.46,3.663,27698.2,1900.59,4205.52,14354.99,177.3,201.16,331.21,23.239,123.67,401.11,489225.0,392.98,121.66,262.52,1977.1
0.0,963.877,1009.9138821325273,0.014502907632130746,1024.6,956.6,1063.6941389626124,919.6658610373877,64.7912885662432,4.109313774741286,2.181,72.67,3.6755,26711.5,1827.8,4205.45,14298.41,175.43,193.17,332.89,23.248,124.61,389.46,486650.0,378.88,120.11,262.04,1963.1
0.0,966.4760000000001,1013.6809771890615,0.013536298094357411,1038.7,932.4,1065.5620827137661,927.9479172862336,63.0769230769231,2.1327014218009532,2.307,71.83,3.5825,26475.8,1805.69,4151.28,13938.53,172.99,184.47,325.92,22.803,123.48,379.8,484000.0,359.0,115.0,252.69,1943.1
0.0,968.69,1017.3608268522829,0.013535331885846857,1036.4,934.8,1064.3005669463028,940.5994330536973,68.72561768530556,2.3375086300424064,2.398,74.34,3.5615,26328.4,1799.91,4115.24,13604.48,171.84,182.9,313.85,23.132,120.9,305.38,486545.0,364.85,116.75,249.21,1962.8
0.0,971.434,1024.7976227211625,0.01359282825687826,1003.5,918.5,1066.4130802491836,952.4069197508167,73.27777777777779,4.011321491313691,2.321,72.91,3.6545,27220.7,1854.08,4145.58,13672.54,171.56,185.77,315.26,23.509,122.56,306.88,491980.0,355.99,114.99,246.74,1972.4
0.0,974.7059999999999,1034.1210653794453,0.013516300257768375,1010.1,909.7,1075.3984161836727,957.0615838163271,74.18142780461622,4.496004621161065,2.4,71.99,3.685,26847.3,1817.19,4192.63,13849.74,174.2,188.87,321.18,23.743,125.05,311.76,501149.0,363.01,115.01,248.32,1974.8
0.0,977.7740000000001,1041.763978397992,0.013423330351667555,999.0,925.0,1083.9169806252812,960.1230193747191,70.83333333333329,4.573523736009255,2.585,71.55,3.732,26882.9,1812.32,4191.98,13803.49,175.16,180.14,318.34,23.948,122.76,312.64,507161.0,365.36,116.25,245.64,1978.7
0.0,980.2919999999999,1045.5387509521472,0.013720292291982067,1021.9,916.0,1088.616144082626,963.323855917374,64.02569593147749,6.258096661684109,2.592,71.86,3.6895,26828.0,1800.99,4198.05,13834.62,175.05,176.89,318.52,23.523,122.83,316.78,504360.0,371.29,118.15,246.85,1956.5
0.0,982.9340000000001,1052.4866354210476,0.013998613411126534,1036.2,913.2,1097.689602936983,964.1303970630167,66.48379052369077,7.979407979407971,2.365,72.83,3.7545,27403.1,1821.73,4158.77,13589.26,172.69,173.86,314.0,23.789,120.84,301.78,500600.0,339.96,115.5,242.49,1980.7
0.0,985.56,1055.9502299716557,0.014297646122420687,1034.4,906.8,1100.6839599564737,970.636040043526,58.980702622464094,7.607607607607614,2.376,70.86,3.667,27035.3,1823.98,4109.9,13426.01,172.07,166.52,311.74,23.783,119.51,292.13,498620.0,333.75,113.4,238.82,1988.4
0.0,988.3159999999999,1060.0809638221701,0.014057190755162586,1037.6,924.7,1103.7948265216064,977.6151734783939,61.17533718689783,5.959487229670213,2.375,71.11,3.751,27183.9,1817.11,4136.28,13413.51,172.07,166.35,309.46,24.175,116.51,289.53,495900.0,335.89,111.2,238.86,2018.0
0.0,990.2159999999999,1061.1454309264516,0.014487582831353062,1065.7,934.0,1104.603772539071,983.9762274609294,66.66666666666666,2.972399150743099,2.438,70.04,3.7285,26799.2,1807.31,4124.08,13340.17,172.57,167.98,308.97,24.154,117.51,283.4,491183.0,339.89,110.26,233.81,2019.8
0.0,992.784,1067.8922877069976,0.015507425037798214,1085.4,932.9,1113.051728040064,984.7482719599361,71.38350608382152,6.825212683681348,2.345,70.87,3.71,26983.5,1794.71,4130.62,13389.78,173.75,172.08,310.11,24.424,116.57,285.78,493000.0,344.76,112.18,235.79,2020.5
0.0,995.7760000000001,1075.7703972905365,0.015269012641847083,1083.8,923.7,1123.2869587140403,985.0330412859598,76.7007558915073,7.85466461063995,2.191,72.56,3.841,27603.3,1840.92,4137.64,13347.83,173.55,168.54,312.31,25.658,111.75,288.85,492000.0,335.42,110.19,233.08,2029.9759999999999
21260.0,998.6520000000002,1081.9595669381463,0.015351357548400581,1066.3,926.5,1131.6116517231512,985.8483482768488,72.94002925402242,4.7199024115604615,2.267,73.71,3.9015,27634.9,1846.56,4119.17,13201.11,171.77,169.15,307.0,25.898,107.35,285.71,499000.0,332.14,106.62,233.37,2029.9759999999999
0.0,1001.1239999999999,1082.8427104861237,0.016011293970013912,1090.7,949.0,1134.5195161667905,987.8404838332096,61.752624372432685,0.2119034457342961,2.238,73.16,3.9295,27670.5,1847.48,4138.12,13291.64,173.5,171.79,308.65,25.834,107.77,291.51,497000.0,331.21,105.83,233.27,2029.9759999999999
0.0,1002.7940000000001,1080.6053704113353,0.016250642847734073,1075.0,968.0,1135.227550716059,990.322449283941,57.160963244613406,-1.4301531647905485,2.137,71.34,3.883,29513.2,1993.33,4136.25,13259.13,173.57,170.06,310.65,25.93,105.57,286.8,491840.0,322.76,105.65,232.78,2024.8
0.0,1003.977,1076.4430057326683,0.016235698850536363,1082.8,987.3,1132.3687063811954,998.1862936188045,53.21248741188319,-1.1957235299634217,2.101,68.56,3.863,28842.1,1877.06,4061.22,12982.48,165.79,161.2,305.41,26.358,104.69,275.62,489540.0,320.78,104.0,233.52,2029.9759999999999
0.0,1005.4630000000001,1074.19023561995,0.016261931254747532,1067.0,991.9,1129.787300533006,1005.937699466994,49.14623467600698,-2.649674520949852,2.17,68.6,3.845,29023.6,1904.74,4090.75,13030.21,167.45,160.61,304.4,25.681,105.41,278.02,488606.0,319.3,103.65,237.03,2029.9759999999999
0.0,1007.3429999999998,1074.8225070630347,0.016198282166022582,1105.0,980.0,1124.6772520284972,1018.977747971503,48.4236234458259,0.30697674418604937,2.214,71.66,3.8625,28669.1,1869.74,4119.58,13113.66,168.54,160.31,305.41,25.619,105.32,282.1,494100.0,317.55,103.63,239.24,2023.3
0.0,1008.969,1073.2651982841062,0.01645680654547723,1119.1,981.9,1121.5039931837684,1026.4310068162315,45.97386172006747,-1.6715921684521517,2.318,75.66,3.934,28077.6,1830.75,4167.87,13231.47,169.59,161.83,305.56,25.23,107.2,289.1,503400.0,324.12,102.05,243.18,1992.2
0.0,1011.6389999999999,1075.8551677788591,0.01679032594354564,1116.0,995.3,1121.2005366712121,1032.1244633287877,54.85516115871073,2.1649484536082397,2.41,76.78,3.8905,29321.8,1891.14,4169.48,13245.99,169.68,164.31,307.26,25.226,107.34,277.49,502880.0,329.93,105.45,240.32,1999.1
0.0,1014.855,1078.5236035051885,0.016568329881524742,1087.7,1012.8,1119.9608223661546,1039.2441776338453,50.55853440571939,-1.0678733031674215,2.355,74.76,3.884,29475.9,1908.81,4135.35,13160.03,168.41,160.19,304.83,25.209,107.59,272.26,499700.0,325.85,109.82,238.56,1999.0
0.0,1018.279,1082.7507414274671,0.01664637183345228,1068.3,1013.9,1119.8305722696864,1046.2144277303137,57.01674966047987,-1.1705835046019075,2.117,74.3,3.8615,28424.6,1866.05,4055.99,12806.49,163.76,153.75,295.37,25.071,103.71,269.56,491500.0,321.15,104.98,209.4,1986.9
0.0,1021.873,1085.127550438626,0.01668252222525108,1053.55,1024.6,1121.1034932983362,1048.1915067016635,53.48574015391582,-1.5949820788530467,2.307,77.07,3.865,28298.8,1865.95,4071.63,12725.11,163.77,160.67,275.42,25.088,103.85,262.41,495112.0,322.55,102.57,207.55,1995.1
0.0,1025.633,1087.0617734480682,0.016551512693990838,1061.8,1038.7,1122.1839653726406,1048.3410346273595,57.465953307393015,0.919371150133319,2.273,78.76,3.9645,27509.3,1841.88,4137.04,12969.76,165.33,162.55,281.77,25.524,105.97,270.42,498250.0,329.02,106.21,212.79,1990.6
0.0,1029.9070000000002,1095.0061159945192,0.017739795345151507,1078.3,1036.4,1131.9641805293327,1044.0508194706672,58.07766059443914,6.589909201535149,2.233,77.87,3.9865,27264.8,1849.81,4133.52,13000.77,165.02,165.08,285.76,25.28,105.41,271.19,496405.0,327.98,106.96,212.89,1981.3
0.0,1033.739,1096.943636610747,0.017454051931964507,1064.7,1003.5,1133.6138109949368,1046.5311890050627,47.45124113475177,5.130273836078025,2.249,77.29,4.0325,28240.5,1942.72,4129.79,12985.98,166.65,162.99,286.11,25.595,105.29,271.04,496300.0,325.35,103.81,213.07,2009.8
0.0,1037.589,1098.2907694398627,0.017468348667514604,1090.1,1010.1,1134.9224877670342,1046.7225122329658,47.704991087344034,4.134488604256936,2.222,79.16,4.081,28813.7,1935.97,4154.52,13088.72,167.63,180.59,288.45,25.59,104.18,279.31,494948.0,323.12,104.3,215.7,1998.0
0.0,1041.3990000000001,1098.1383433721915,0.01738434680345569,1093.2,999.0,1135.4771597791498,1048.3978402208497,52.34718826405865,1.7620328294537746,2.366,80.86,4.0965,30382.2,2103.34,4154.87,13091.79,166.47,184.31,288.37,25.484,104.5,276.67,496200.0,333.7,102.3,217.89,2010.3
14000.0,1044.097,1092.2093674687774,0.018275133519638227,1106.0,1021.9,1136.5225425844435,1045.0324574155563,48.04757630161579,-0.4790081713158756,2.275,80.83,4.066,29434.9,2074.74,4151.32,13087.71,165.23,187.04,288.8,25.088,105.97,270.02,497900.0,332.72,102.74,218.86,1994.2
19960.0,1046.497,1086.3310032428117,0.018154467217816626,1098.2,1036.2,1137.6307572290402,1042.6242427709599,50.105312426866384,-3.3116227869002812,2.114,82.52,4.1065,30472.5,2099.98,4137.64,13079.52,165.21,185.0,286.14,25.46,108.87,267.58,496000.0,338.63,102.51,221.49,2002.2
0.0,1049.149,1083.1262335131485,0.018241926647339878,1097.7,1034.4,1136.33191769546,1039.9730823045397,50.8529276164131,-2.533845590925732,2.007,82.16,4.124,30387.4,2012.11,4146.22,13109.39,165.56,185.9,289.84,25.925,107.43,264.63,490760.0,346.19,102.4,220.35,2029.9759999999999
0.0,1051.225,1074.5683514342027,0.019432961827633752,1138.7,1037.6,1136.5420391611756,1030.6029608388244,39.34563758389262,-7.097649186256783,2.093,83.26,4.081,29886.4,1916.58,4091.95,12848.35,160.1,180.54,283.49,25.458,104.64,264.95,483500.0,331.03,97.83,214.0,2010.9
0.0,1052.797,1063.8809127520176,0.019118246447883545,1107.6,1065.7,1139.2756877282907,1016.7793122717092,37.94498381877022,-8.477508650519027,2.186,81.53,4.0195,30209.6,1889.86,4108.94,12964.16,160.8,186.79,282.83,25.186,105.35,271.69,480800.0,338.21,99.92,213.85,2004.8
11430.0,1053.875,1054.4992338670918,0.018731525159041355,1105.7,1085.4,1143.3877107906665,1004.1872892093334,30.535714285714306,-8.636239409674785,2.172,79.74,3.9765,29641.0,1910.36,4109.11,13051.23,162.03,184.51,289.39,24.912,106.44,275.79,476500.0,338.99,102.17,214.75,1989.1
10770.0,1054.851,1048.699351733693,0.018967143630638714,1097.3,1083.8,1145.3315356613496,997.0934643386507,33.73083475298124,-10.70519012909459,2.011,80.7,4.0155,28036.7,1872.35,4105.02,13062.6,164.66,185.06,291.6,25.093,108.42,270.37,478005.0,339.33,102.06,216.1,2011.9
0.0,1055.253,1042.345605313125,0.018830377614520874,1059.6,1066.3,1148.0428936447408,989.7671063552596,28.69490060501296,-9.0465872156013,2.155,80.61,3.9865,28173.5,1908.96,4090.38,12967.2,163.76,185.52,284.34,25.037,104.47,268.81,471500.0,342.35,101.1,211.48,2020.9
0.0,1055.995,1040.2924352649518,0.018767162155252613,1054.0,1090.7,1148.358143976541,986.1718560234592,35.88907014681892,-6.936782128968078,2.106,80.71,3.971,28164.4,1870.52,4100.6,13100.08,165.63,192.58,287.18,25.101,104.72,274.53,467660.0,346.75,103.95,214.72,2022.2
0.0,1056.323,1033.5397529164977,0.019422138652120183,1065.5,1075.0,1149.9863967050123,976.3536032949874,31.734583483591777,-9.195297548528202,2.097,80.42,4.0455,27802.1,1810.77,4124.51,13148.35,166.17,194.77,287.23,24.021,104.36,279.65,469760.0,348.28,102.41,213.07,1983.9
0.0,1056.747,1028.8567140062673,0.019413317371769524,1027.5,1082.8,1150.9542689313082,969.2257310686922,22.098765432098773,-5.332200830502066,2.216,75.67,4.0945,28473.7,1821.62,4109.31,13181.35,164.9,207.46,288.3,24.156,103.73,277.77,465600.0,345.48,103.29,211.94,1969.0
0.0,1056.889,1024.7864503129954,0.019276770875635587,1005.1,1067.0,1148.9059368599853,962.5040631400145,25.258701787394187,-4.895635673624287,2.104,74.37,4.0915,28029.5,1793.59,4050.83,12963.14,162.36,195.28,284.05,23.989,100.89,273.83,461780.0,338.43,102.0,207.84,1980.3
0.0,1056.343,1018.742381034073,0.018100254687128645,1002.9,1105.0,1146.7874714742313,953.8525285257685,23.594024604569427,-7.508212106992018,1.991,72.97,4.0865,28350.4,1793.27,4027.81,12846.03,160.77,193.88,280.51,23.391,101.39,269.84,462100.0,332.03,100.25,205.35,1966.9
